2009-09-15,3.5525
2009-09-16,3.62375
2009-09-17,3.62875
2009-09-18,3.7
2009-09-21,3.83375
2009-09-22,3.71875
2009-09-23,3.56
2009-09-24,3.51625
2009-09-25,3.4975
2009-09-28,3.57125
2009-09-29,3.5475
2009-09-30,3.47875
2009-10-01,3.40125
2009-10-02,3.405
2009-10-05,3.55875
2009-10-06,3.54
2009-10-07,3.565
2009-10-08,3.6275
2009-10-09,3.6775
2009-10-12,3.65375
2009-10-13,3.66625
2009-10-14,3.75875
2009-10-15,3.785
2009-10-16,3.74375
2009-10-19,3.88
2009-10-20,3.9475
2009-10-21,3.80125
2009-10-22,3.91
2009-10-23,3.93875
2009-10-26,4.13625
2009-10-27,3.65875
2009-10-28,3.19
2009-10-29,3.44
2009-10-30,3.35625
2009-11-02,3.3625
2009-11-03,3.4175
2009-11-04,3.33125
2009-11-05,3.48
2009-11-06,3.47
2009-11-09,3.52625
2009-11-10,3.50875
2009-11-11,3.53
2009-11-12,3.3975
2009-11-13,3.47875
2009-11-16,3.68125
2009-11-17,3.62
2009-11-18,3.6475
2009-11-19,3.47625
2009-11-20,3.41375
2009-11-23,3.49
2009-11-24,3.39625
2009-11-25,3.3925
2009-11-27,3.30375
2009-11-30,3.2
2009-12-01,3.26875
2009-12-02,3.305
2009-12-03,3.24125
2009-12-04,3.405
2009-12-07,3.335
2009-12-08,3.28625
2009-12-09,3.2575
2009-12-10,3.24875
2009-12-11,3.325
2009-12-14,3.33875
2009-12-15,3.345
2009-12-16,3.3775
2009-12-17,3.29
2009-12-18,3.30375
2009-12-21,3.37125
2009-12-22,3.38
2009-12-23,3.45
2009-12-24,3.43875
2009-12-28,3.41875
2009-12-29,3.47375
2009-12-30,3.48375
2009-12-31,3.40875
2010-01-04,3.51
2010-01-05,3.615
2010-01-06,3.695
2010-01-07,3.65125
2010-01-08,3.64375
2010-01-11,3.63625
2010-01-12,3.62
2010-01-13,3.625
2010-01-14,3.6125
2010-01-15,3.49875
2010-01-19,3.3925
2010-01-20,3.335
2010-01-21,3.4175
2010-01-22,3.32875
2010-01-25,3.3175
2010-01-26,3.4275
2010-01-27,3.48875
2010-01-28,3.28125
2010-01-29,3.175
2010-02-01,3.24625
2010-02-02,3.35
2010-02-03,3.235
2010-02-04,3.05625
2010-02-05,3.055
2010-02-08,2.9925
2010-02-09,3.10625
2010-02-10,3.0675
2010-02-11,3.16625
2010-02-12,3.16
2010-02-16,3.20375
2010-02-17,3.2275
2010-02-18,3.21125
2010-02-19,3.22125
2010-02-22,3.2425
2010-02-23,3.1675
2010-02-24,3.23125
2010-02-25,3.26125
2010-02-26,3.2575
2010-03-01,3.355
2010-03-02,3.37
2010-03-03,3.34375
2010-03-04,3.33625
2010-03-05,3.5175
2010-03-08,3.52125
2010-03-09,3.55125
2010-03-10,3.625
2010-03-11,3.6475
2010-03-12,3.55
2010-03-15,3.5225
2010-03-16,3.58625
2010-03-17,3.62125
2010-03-18,3.5425
2010-03-19,3.5925
2010-03-22,3.76125
2010-03-23,3.85
2010-03-24,3.645
2010-03-25,3.77
2010-03-26,3.825
2010-03-29,3.825
2010-03-30,3.78125
2010-03-31,3.67625
2010-04-01,3.82
2010-04-05,3.8675
2010-04-06,3.92
2010-04-07,3.94375
2010-04-08,3.955
2010-04-09,4.035
2010-04-12,4.11875
2010-04-13,4.0725
2010-04-14,4.32875
2010-04-15,4.17375
2010-04-16,4.2175
2010-04-19,4.20625
2010-04-20,4.235
2010-04-21,4.2525
2010-04-22,4.3525
2010-04-23,4.41875
2010-04-26,4.49125
2010-04-27,4.275
2010-04-28,4.4425
2010-04-29,4.48125
2010-04-30,4.21875
2010-05-03,4.3175
2010-05-04,4.23375
2010-05-05,4.11375
2010-05-06,3.91875
2010-05-07,3.77375
2010-05-10,4.09625
2010-05-11,4.175
2010-05-12,4.29875
2010-05-13,4.25125
2010-05-14,4.10125
2010-05-17,4.1175
2010-05-18,4.02625
2010-05-19,3.92375
2010-05-20,3.81375
2010-05-21,3.8725
2010-05-24,3.88125
2010-05-25,3.885
2010-05-26,4.195
2010-05-27,4.33875
2010-05-28,4.21125
2010-06-01,4.065
2010-06-02,4.21625
2010-06-03,4.3075
2010-06-04,4.08625
2010-06-07,3.93375
2010-06-08,4.0075
2010-06-09,3.99
2010-06-10,4.1625
2010-06-11,4.2925
2010-06-14,4.34125
2010-06-15,4.47875
2010-06-16,4.62375
2010-06-17,4.6075
2010-06-18,4.6875
2010-06-21,4.58375
2010-06-22,4.4875
2010-06-23,4.58125
2010-06-24,4.385
2010-06-25,4.4925
2010-06-28,4.5225
2010-06-29,4.19875
2010-06-30,4.14125
2010-07-01,4.18625
2010-07-02,4.08625
2010-07-06,4.06375
2010-07-07,4.32625
2010-07-08,4.425
2010-07-09,4.48875
2010-07-12,4.49125
2010-07-13,4.51875
2010-07-14,4.41875
2010-07-15,4.4325
2010-07-16,4.16625
2010-07-19,4.15125
2010-07-20,4.19
2010-07-21,4.2875
2010-07-22,4.625
2010-07-23,4.6775
2010-07-26,4.77875
2010-07-27,4.74125
2010-07-28,4.6375
2010-07-29,4.67875
2010-07-30,4.695
2010-08-02,4.77875
2010-08-03,4.67125
2010-08-04,4.75125
2010-08-05,4.6775
2010-08-06,4.65875
2010-08-09,4.735
2010-08-10,4.70875
2010-08-11,4.56375
2010-08-12,4.56125
2010-08-13,4.48625
2010-08-16,4.43375
2010-08-17,4.575
2010-08-18,4.70625
2010-08-19,4.53875
2010-08-20,4.5975
2010-08-23,4.54625
2010-08-24,4.44875
2010-08-25,4.5625
2010-08-26,4.365
2010-08-27,4.525
2010-08-30,4.36875
2010-08-31,4.48375
2010-09-01,4.5925
2010-09-02,4.655
2010-09-03,4.79375
2010-09-07,4.795
2010-09-08,4.87
2010-09-09,4.95
2010-09-10,4.98625
2010-09-13,5.11375
2010-09-14,5.27625
2010-09-15,5.32
2010-09-16,5.50875
2010-09-17,5.52125
2010-09-20,5.65375
2010-09-21,5.635
2010-09-22,5.5
2010-09-23,5.54875
2010-09-24,5.615
2010-09-27,5.6525
2010-09-28,5.68375
2010-09-29,5.6875
2010-09-30,5.63
2010-10-01,5.63125
2010-10-04,5.605
2010-10-05,5.63875
2010-10-06,5.55625
2010-10-07,5.57375
2010-10-08,5.7775
2010-10-11,5.74
2010-10-12,5.8
2010-10-13,5.84875
2010-10-14,5.785
2010-10-15,5.7025
2010-10-18,5.77875
2010-10-19,5.61
2010-10-20,5.66375
2010-10-21,5.67625
2010-10-22,5.88375
2010-10-25,5.98875
2010-10-26,5.9975
2010-10-27,5.85
2010-10-28,5.87
2010-10-29,5.835
2010-11-01,5.8125
2010-11-02,5.85
2010-11-03,5.80375
2010-11-04,6.06125
2010-11-05,6.2825
2010-11-08,6.47
2010-11-09,6.4075
2010-11-10,6.48125
2010-11-11,6.49625
2010-11-12,6.31875
2010-11-15,6.21375
2010-11-16,6.25
2010-11-17,6.36375
2010-11-18,6.495
2010-11-19,6.78125
2010-11-22,6.87375
2010-11-23,6.94
2010-11-24,7.0725
2010-11-26,7.0625
2010-11-29,7.00375
2010-11-30,7.21625
2010-12-01,7.2375
2010-12-02,7.26125
2010-12-03,7.37875
2010-12-06,7.44375
2010-12-07,7.34
2010-12-08,7.33625
2010-12-09,7.37625
2010-12-10,7.50125
2010-12-13,7.46375
2010-12-14,7.09375
2010-12-15,6.8475
2010-12-16,7.01375
2010-12-17,7.16
2010-12-20,7.15375
2010-12-21,7.175
2010-12-22,6.81125
2010-12-23,6.85625
2010-12-27,6.8125
2010-12-28,6.68375
2010-12-29,6.825
2010-12-30,6.8925
2010-12-31,6.855
2011-01-03,6.94625
2011-01-04,6.83125
2011-01-05,6.9425
2011-01-06,6.83
2011-01-07,6.69375
2011-01-10,6.9025
2011-01-11,6.79875
2011-01-12,6.8775
2011-01-13,6.93375
2011-01-14,7.0375
2011-01-18,7.10375
2011-01-19,6.90125
2011-01-20,6.76125
2011-01-21,6.65625
2011-01-24,6.69
2011-01-25,6.625
2011-01-26,6.735
2011-01-27,7.47375
2011-01-28,7.46875
2011-01-31,7.4825
2011-02-01,7.5225
2011-02-02,7.42625
2011-02-03,7.5325
2011-02-04,7.9625
2011-02-07,8.18875
2011-02-08,8.37375
2011-02-09,8.30875
2011-02-10,8.64
2011-02-11,8.72625
2011-02-14,8.62
2011-02-15,8.4175
2011-02-16,8.47125
2011-02-17,8.44125
2011-02-18,8.48
2011-02-22,8.26875
2011-02-23,8.03125
2011-02-24,8.07
2011-02-25,8.2525
2011-02-28,8.27875
2011-03-01,8.05875
2011-03-02,7.985
2011-03-03,8.32
2011-03-04,8.41625
2011-03-07,8.4825
2011-03-08,8.68625
2011-03-09,8.60625
2011-03-10,8.46125
2011-03-11,8.68125
2011-03-14,8.53375
2011-03-15,8.44
2011-03-16,8.3925
2011-03-17,8.385
2011-03-18,7.91375
2011-03-21,8.18875
2011-03-22,8.02375
2011-03-23,8.115
2011-03-24,8.15625
2011-03-25,8.22375
2011-03-28,8.13875
2011-03-29,8.54
2011-03-30,8.62875
2011-03-31,8.50625
2011-04-01,9.15375
2011-04-04,9.31875
2011-04-05,9.50625
2011-04-06,9.2375
2011-04-07,9.1375
2011-04-08,8.925
2011-04-11,9.16125
2011-04-12,9.24625
2011-04-13,9.37
2011-04-14,9.17625
2011-04-15,9.23375
2011-04-18,9.26375
2011-04-19,9.725
2011-04-20,9.80625
2011-04-21,9.81625
2011-04-25,9.80875
2011-04-26,8.705
2011-04-27,8.75625
2011-04-28,8.78
2011-04-29,8.5575
2011-05-02,8.35
2011-05-03,8.09375
2011-05-04,8.165
2011-05-05,8.14375
2011-05-06,8.25
2011-05-09,8.21125
2011-05-10,8.425
2011-05-11,8.59125
2011-05-12,8.5075
2011-05-13,8.365
2011-05-16,8.09125
2011-05-17,8.01125
2011-05-18,8.38875
2011-05-19,8.36125
2011-05-20,8.17875
2011-05-23,8.125
2011-05-24,8.025
2011-05-25,8.00625
2011-05-26,8.2025
2011-05-27,8.17375
2011-05-31,8.1475
2011-06-01,8.32875
2011-06-02,8.27
2011-06-03,8.32
2011-06-06,8.14125
2011-06-07,8.0825
2011-06-08,7.81375
2011-06-09,8.15875
2011-06-10,8.015
2011-06-13,8.49625
2011-06-14,8.71
2011-06-15,8.50875
2011-06-16,8.5025
2011-06-17,8.50875
2011-06-20,8.98375
2011-06-21,9.2025
2011-06-22,9.035
2011-06-23,9.2025
2011-06-24,9.29625
2011-06-27,9.2875
2011-06-28,9.7
2011-06-29,9.63625
2011-06-30,9.66375
2011-07-01,9.90375
2011-07-05,10.155
2011-07-06,9.96375
2011-07-07,9.9475
2011-07-08,9.94375
2011-07-11,9.65
2011-07-12,9.775
2011-07-13,9.91625
2011-07-14,9.7825
2011-07-15,9.74125
2011-07-18,9.71
2011-07-19,10.3
2011-07-20,10.14875
2011-07-21,10.0525
2011-07-22,9.95875
2011-07-25,9.82375
2011-07-26,9.43125
2011-07-27,9.00625
2011-07-28,9.3125
2011-07-29,9.17625
2011-08-01,9.10875
2011-08-02,8.6475
2011-08-03,8.76625
2011-08-04,8.09875
2011-08-05,7.83
2011-08-08,6.99125
2011-08-09,7.66
2011-08-10,7.385
2011-08-11,7.8675
2011-08-12,7.96625
2011-08-15,8.245
2011-08-16,7.93
2011-08-17,7.3925
2011-08-18,6.97875
2011-08-19,6.5975
2011-08-22,6.99875
2011-08-23,7.82875
2011-08-24,7.865
2011-08-25,7.45125
2011-08-26,8.4375
2011-08-29,8.76375
2011-08-30,9.045
2011-08-31,8.8575
2011-09-01,8.71625
2011-09-02,8.42
2011-09-06,8.49875
2011-09-07,8.895
2011-09-08,8.84625
2011-09-09,8.4425
2011-09-12,8.6725
2011-09-13,8.89625
2011-09-14,9.405
2011-09-15,9.6025
2011-09-16,9.86
2011-09-19,9.82375
2011-09-20,9.56625
2011-09-21,9.21
2011-09-22,8.815
2011-09-23,9.08375
2011-09-26,9.5275
2011-09-27,9.4425
2011-09-28,9.13125
2011-09-29,8.8125
2011-09-30,8.30125
2011-10-03,8.07125
2011-10-04,8.5075
2011-10-05,8.65625
2011-10-06,9.0325
2011-10-07,8.745
2011-10-10,9.30625
2011-10-11,9.40875
2011-10-12,9.28125
2011-10-13,9.1875
2011-10-14,9.33
2011-10-17,9.06
2011-10-18,9.15125
2011-10-19,8.91125
2011-10-20,8.95875
2011-10-21,9.13875
2011-10-24,9.54125
2011-10-25,10.01875
2011-10-26,10.36125
2011-10-27,10.75
2011-10-28,10.72875
2011-10-31,10.55125
2011-11-01,10.25625
2011-11-02,10.475
2011-11-03,10.72
2011-11-04,10.5375
2011-11-07,10.4375
2011-11-08,10.47125
2011-11-09,10.11125
2011-11-10,10.125
2011-11-11,10.4875
2011-11-14,10.36875
2011-11-15,10.41
2011-11-16,10.10625
2011-11-17,9.825
2011-11-18,9.61125
2011-11-21,9.46125
2011-11-22,9.3825
2011-11-23,9.55375
2011-11-25,9.33625
2011-11-28,9.95125
2011-11-29,9.78875
2011-11-30,10.16625
2011-12-01,10.2325
2011-12-02,10.23
2011-12-05,10.50625
2011-12-06,10.32875
2011-12-07,10.2775
2011-12-08,9.9875
2011-12-09,10.3375
2011-12-12,9.89
2011-12-13,9.31
2011-12-14,9.24875
2011-12-15,9.26625
2011-12-16,9.26625
2011-12-19,9.00375
2011-12-20,9.0425
2011-12-21,8.89
2011-12-22,8.82375
2011-12-23,9.1475
2011-12-27,9.2125
2011-12-28,9.06875
2011-12-29,8.98
2011-12-30,8.97375
2012-01-03,9.0225
2012-01-04,9.0825
2012-01-05,9.15625
2012-01-06,9.26875
2012-01-09,9.29625
2012-01-10,9.39375
2012-01-11,9.47
2012-01-12,9.7075
2012-01-13,9.64625
2012-01-17,9.53375
2012-01-18,9.155
2012-01-19,9.1175
2012-01-20,9.2025
2012-01-23,9.47125
2012-01-24,9.55
2012-01-25,9.68625
2012-01-26,9.175
2012-01-27,9.615
2012-01-30,9.6325
2012-01-31,9.9525
2012-02-01,9.805
2012-02-02,9.6975
2012-02-03,10.0575
2012-02-06,10.1
2012-02-07,10.12875
2012-02-08,10.2
2012-02-09,10.3525
2012-02-10,10.25625
2012-02-13,10.31
2012-02-14,10.59375
2012-02-15,10.50625
2012-02-16,10.70375
2012-02-17,10.60875
2012-02-21,10.315
2012-02-22,10.35125
2012-02-23,10.3
2012-02-24,10.72875
2012-02-27,10.895
2012-02-28,10.965
2012-02-29,11.155
2012-03-01,11.515
2012-03-02,11.5275
2012-03-05,11.49
2012-03-06,11.105
2012-03-07,11.3775
2012-03-08,11.60625
2012-03-09,11.8675
2012-03-12,11.91875
2012-03-13,12.2125
2012-03-14,12.19625
2012-03-15,12.00375
2012-03-16,11.78875
2012-03-19,11.9725
2012-03-20,12.0725
2012-03-21,12.20625
2012-03-22,12.2175
2012-03-23,12.1375
2012-03-26,12.37
2012-03-27,12.2
2012-03-28,11.985
2012-03-29,11.755
2012-03-30,11.75
2012-04-02,12.02375
2012-04-03,12.26125
2012-04-04,11.80625
2012-04-05,11.94125
2012-04-09,11.90875
2012-04-10,11.53125
2012-04-11,11.77625
2012-04-12,11.885
2012-04-13,12.0325
2012-04-16,11.885
2012-04-17,12.04875
2012-04-18,12.1275
2012-04-19,12.0625
2012-04-20,12.69125
2012-04-23,12.55625
2012-04-24,11.9175
2012-04-25,12.0825
2012-04-26,12.19875
2012-04-27,12.36125
2012-04-30,12.24125
2012-05-01,12.28875
2012-05-02,12.63875
2012-05-03,12.42125
2012-05-04,12.06625
2012-05-07,12.10125
2012-05-08,11.585
2012-05-09,11.7425
2012-05-10,11.73375
2012-05-11,11.8525
2012-05-14,11.7575
2012-05-15,11.825
2012-05-16,11.84125
2012-05-17,11.25375
2012-05-18,11.125
2012-05-21,11.65125
2012-05-22,11.795
2012-05-23,11.86
2012-05-24,12.16125
2012-05-25,12.27375
2012-05-29,12.595
2012-05-30,12.5875
2012-05-31,12.59125
2012-06-01,11.96875
2012-06-04,12.16375
2012-06-05,12.3825
2012-06-06,12.66875
2012-06-07,12.4775
2012-06-08,12.91375
2012-06-11,12.8425
2012-06-12,13.22875
2012-06-13,12.61625
2012-06-14,12.71
2012-06-15,13.21875
2012-06-18,13.26
2012-06-19,13.305
2012-06-20,13.1475
2012-06-21,12.30875
2012-06-22,12.47
2012-06-25,12.14875
2012-06-26,12.07375
2012-06-27,11.65375
2012-06-28,11.31375
2012-06-29,11.81
2012-07-02,11.47125
2012-07-03,11.455
2012-07-05,11.735
2012-07-06,11.4775
2012-07-09,11.53625
2012-07-10,11.7325
2012-07-11,11.3675
2012-07-12,11.58
2012-07-13,11.85
2012-07-16,11.7625
2012-07-17,12.16
2012-07-18,12.36
2012-07-19,12.6325
2012-07-20,12.3975
2012-07-23,12.095
2012-07-24,13.1975
2012-07-25,13.48
2012-07-26,13.8275
2012-07-27,13.785
2012-07-30,13.8525
2012-07-31,13.61
2012-08-01,13.375
2012-08-02,13.5275
2012-08-03,14.0275
2012-08-06,14.4175
2012-08-07,14.1875
2012-08-08,14.1725
2012-08-09,14.3375
2012-08-10,14.19
2012-08-13,14.22
2012-08-14,14.105
2012-08-15,13.99
2012-08-16,14.125
2012-08-17,14.4325
2012-08-20,14.1875
2012-08-21,14.1475
2012-08-22,14.2075
2012-08-23,14.2975
2012-08-24,13.9675
2012-08-27,13.8875
2012-08-28,14.3475
2012-08-29,14.39
2012-08-30,14.42
2012-08-31,14.5525
2012-09-04,14.675
2012-09-05,14.3625
2012-09-06,14.8325
2012-09-07,14.91
2012-09-10,14.9
2012-09-11,14.805
2012-09-12,14.8775
2012-09-13,14.825
2012-09-14,15.0075
2012-09-17,14.7625
2012-09-18,14.4875
2012-09-19,14.535
2012-09-20,14.2625
2012-09-21,14.135
2012-09-24,14.1125
2012-09-25,13.655
2012-09-26,13.665
2012-09-27,14.0
2012-09-28,13.9575
2012-10-01,13.875
2012-10-02,13.97
2012-10-03,13.7225
2012-10-04,14.095
2012-10-05,14.015
2012-10-08,13.9025
2012-10-09,13.53
2012-10-10,13.575
2012-10-11,13.6475
2012-10-12,13.64
2012-10-15,13.995
2012-10-16,14.52
2012-10-17,14.65
2012-10-18,14.8175
2012-10-19,14.6875
2012-10-22,14.4375
2012-10-23,14.36
2012-10-24,14.155
2012-10-25,13.2325
2012-10-26,13.0375
2012-10-31,13.065
2012-11-01,13.28
2012-11-02,13.17
2012-11-05,13.25
2012-11-06,13.4
2012-11-07,13.215
2012-11-08,12.6275
2012-11-09,12.4725
2012-11-12,12.405
2012-11-13,12.785
2012-11-14,12.4475
2012-11-15,12.54
2012-11-16,12.69
2012-11-19,12.815
2012-11-20,12.9825
2012-11-21,13.085
2012-11-23,13.185
2012-11-26,13.41
2012-11-27,13.525
2012-11-28,13.685
2012-11-29,13.4575
2012-11-30,12.9575
2012-12-03,13.16
2012-12-04,13.0275
2012-12-05,12.9775
2012-12-06,13.1825
2012-12-07,13.04
2012-12-10,12.5325
2012-12-11,12.8275
2012-12-12,12.64
2012-12-13,12.115
2012-12-14,12.0525
2012-12-17,11.9725
2012-12-18,12.4675
2012-12-19,12.2525
2012-12-20,11.8675
2012-12-21,12.265
2012-12-24,12.3125
2012-12-26,11.9125
2012-12-27,12.0125
2012-12-28,11.855
2012-12-31,12.1325
2013-01-02,12.0825
2013-01-03,12.415
2013-01-04,12.3375
2013-01-07,12.1075
2013-01-08,12.16
2013-01-09,11.6625
2013-01-10,11.92
2013-01-11,12.0225
2013-01-14,12.085
2013-01-15,11.8625
2013-01-16,11.765
2013-01-17,11.7375
2013-01-18,11.565
2013-01-22,11.86
2013-01-23,11.9225
2013-01-24,11.465
2013-01-25,12.065
2013-01-28,11.9775
2013-01-29,12.0775
2013-01-30,12.0325
2013-01-31,12.7175
2013-02-01,12.625
2013-02-04,12.49
2013-02-05,12.6175
2013-02-06,12.525
2013-02-07,12.485
2013-02-08,12.55
2013-02-11,12.455
2013-02-12,12.43
2013-02-13,12.175
2013-02-14,12.225
2013-02-15,12.3875
2013-02-19,12.44
2013-02-20,12.19
2013-02-21,11.935
2013-02-22,11.8125
2013-02-25,11.6725
2013-02-26,11.8825
2013-02-27,12.0525
2013-02-28,12.32
2013-03-01,12.365
2013-03-04,12.4925
2013-03-05,12.4775
2013-03-06,12.5525
2013-03-07,12.625
2013-03-08,12.285
2013-03-11,12.17
2013-03-12,12.1275
2013-03-13,12.4275
2013-03-14,12.77
2013-03-15,12.665
2013-03-18,12.5525
2013-03-19,12.12
2013-03-20,12.4025
2013-03-21,12.0925
2013-03-22,12.65
2013-03-25,12.6775
2013-03-26,12.6625
2013-03-27,12.7425
2013-03-28,12.8
2013-04-01,12.64
2013-04-02,12.905
2013-04-03,13.3125
2013-04-04,13.3075
2013-04-05,13.26
2013-04-08,13.505
2013-04-09,13.5525
2013-04-10,13.7425
2013-04-11,14.0075
2013-04-12,14.25
2013-04-15,14.0975
2013-04-16,14.1925
2013-04-17,14.205
2013-04-18,13.9175
2013-04-19,14.1025
2013-04-22,13.815
2013-04-23,13.8675
2013-04-24,13.9925
2013-04-25,14.1125
2013-04-26,13.94
2013-04-29,13.98
2013-04-30,14.27
2013-05-01,14.09
2013-05-02,14.235
2013-05-03,14.4275
2013-05-06,14.4125
2013-05-07,14.465
2013-05-08,14.5525
2013-05-09,14.6625
2013-05-10,14.9625
2013-05-13,14.8575
2013-05-14,15.1525
2013-05-15,15.345
2013-05-16,15.3475
2013-05-17,15.6275
2013-05-20,15.52
2013-05-21,16.075001
2013-05-22,15.89
2013-05-23,15.7525
2013-05-24,15.635
2013-05-28,15.8225
2013-05-29,15.685
2013-05-30,15.685
2013-05-31,15.5
2013-06-03,15.4375
2013-06-04,15.385
2013-06-05,14.91
2013-06-06,14.8625
2013-06-07,14.955
2013-06-10,15.01
2013-06-11,14.9
2013-06-12,14.76
2013-06-13,14.8475
2013-06-14,14.795
2013-06-17,14.8675
2013-06-18,15.015
2013-06-19,14.92
2013-06-20,14.43
2013-06-21,14.205
2013-06-24,14.17
2013-06-25,14.375
2013-06-26,14.4375
2013-06-27,14.615
2013-06-28,14.9275
2013-07-01,15.02
2013-07-02,15.005
2013-07-03,15.19
2013-07-05,15.305
2013-07-08,15.395
2013-07-09,15.42
2013-07-10,15.4525
2013-07-11,15.0875
2013-07-12,15.2
2013-07-15,15.215
2013-07-16,14.955
2013-07-17,15.085
2013-07-18,15.2775
2013-07-19,15.3825
2013-07-22,15.3675
2013-07-23,15.475
2013-07-24,15.4575
2013-07-25,17.344998999999998
2013-07-26,17.1325
2013-07-29,16.915001
2013-07-30,16.9575
2013-07-31,16.782498999999998
2013-08-01,17.375
2013-08-02,17.282498999999998
2013-08-05,17.317498999999998
2013-08-06,17.51
2013-08-07,17.375
2013-08-08,17.995001000000002
2013-08-09,18.172501
2013-08-12,18.4825
2013-08-13,18.5175
2013-08-14,18.325001
2013-08-15,17.65
2013-08-16,17.2325
2013-08-19,17.6675
2013-08-20,17.877501000000002
2013-08-21,18.112499
2013-08-22,18.049999
2013-08-23,18.290001
2013-08-26,18.465
2013-08-27,18.0175
2013-08-28,18.0875
2013-08-29,18.33
2013-08-30,18.16
2013-09-03,18.532498999999998
2013-09-04,18.6975
2013-09-05,19.2225
2013-09-06,19.299999
2013-09-09,19.827499
2013-09-10,20.014999
2013-09-11,20.2925
2013-09-12,20.147499
2013-09-13,19.625
2013-09-16,18.860001
2013-09-17,19.205
2013-09-18,19.49
2013-09-19,19.41
2013-09-20,19.469998999999998
2013-09-23,19.295
2013-09-24,19.397499
2013-09-25,19.452499
2013-09-26,19.7775
2013-09-27,19.997498999999998
2013-09-30,19.862499
2013-10-01,20.672501
