2011-02-15,33.73
2011-02-16,33.75
2011-02-17,33.43
2011-02-18,33.779999
2011-02-22,33.189999
2011-02-23,32.57
2011-02-24,32.439999
2011-02-25,32.490002000000004
2011-02-28,32.349998
2011-03-01,31.02
2011-03-02,31.309998999999998
2011-03-03,31.299999
2011-03-04,31.17
2011-03-07,31.950001
2011-03-08,32.299999
2011-03-09,32.41
2011-03-10,32.009997999999996
2011-03-11,32.200001
2011-03-14,31.76
2011-03-15,31.73
2011-03-16,31.23
2011-03-17,30.969998999999998
2011-03-18,31.620001000000002
2011-03-21,31.91
2011-03-22,31.709999
2011-03-23,31.950001
2011-03-24,32.490002000000004
2011-03-25,32.400002
2011-03-28,32.220001
2011-03-29,32.709998999999996
2011-03-30,32.77
2011-03-31,32.759997999999996
2011-04-01,33.299999
2011-04-04,33.130001
2011-04-05,33.459998999999996
2011-04-06,33.450001
2011-04-07,33.0
2011-04-08,32.610001000000004
2011-04-11,32.540001000000004
2011-04-12,32.619999
2011-04-13,33.139998999999996
2011-04-14,33.34
2011-04-15,33.080002
2011-04-18,33.0
2011-04-19,32.98
2011-04-20,32.970001
2011-04-21,33.02
2011-04-25,33.16
2011-04-26,33.450001
2011-04-27,33.09
2011-04-28,33.0
2011-04-29,32.900002
2011-05-02,32.849998
2011-05-03,33.389998999999996
2011-05-04,33.599998
2011-05-05,34.16
2011-05-06,33.970001
2011-05-09,34.009997999999996
2011-05-10,34.41
2011-05-11,34.369999
2011-05-12,34.700001
2011-05-13,34.5
2011-05-16,34.16
2011-05-17,34.07
2011-05-18,34.619999
2011-05-19,34.720001
2011-05-20,34.02
2011-05-23,33.950001
2011-05-24,33.73
2011-05-25,33.84
2011-05-26,33.790001000000004
2011-05-27,33.919998
2011-05-31,34.049999
2011-06-01,33.93
2011-06-02,34.099998
2011-06-03,34.119999
2011-06-06,34.060001
2011-06-07,33.59
2011-06-08,33.57
2011-06-09,33.889998999999996
2011-06-10,33.700001
2011-06-13,33.560001
2011-06-14,33.830002
2011-06-15,33.82
2011-06-16,34.049999
2011-06-17,33.869999
2011-06-20,33.939999
2011-06-21,34.0
2011-06-22,34.200001
2011-06-23,34.330002
2011-06-24,33.990002000000004
2011-06-27,33.970001
2011-06-28,34.27
2011-06-29,34.369999
2011-06-30,34.619999
2011-07-01,34.91
2011-07-05,34.75
2011-07-06,34.98
2011-07-07,35.150002
2011-07-08,34.950001
2011-07-11,34.450001
2011-07-12,34.049999
2011-07-13,34.139998999999996
2011-07-14,33.540001000000004
2011-07-15,33.310001
2011-07-18,33.700001
2011-07-19,33.380001
2011-07-20,33.400002
2011-07-21,33.549999
2011-07-22,33.509997999999996
2011-07-25,33.669998
2011-07-26,33.5
2011-07-27,33.16
2011-07-28,33.23
2011-07-29,33.299999
2011-08-01,32.799999
2011-08-02,31.450001
2011-08-03,33.43
2011-08-04,32.990002000000004
2011-08-05,33.18
2011-08-08,31.5
2011-08-09,31.93
2011-08-10,30.98
2011-08-11,31.92
2011-08-12,32.220001
2011-08-15,32.209998999999996
2011-08-16,32.5
2011-08-17,32.389998999999996
2011-08-18,31.68
2011-08-19,31.639999
2011-08-22,32.830002
2011-08-23,33.970001
2011-08-24,33.970001
2011-08-25,33.32
2011-08-26,33.669998
2011-08-29,34.419998
2011-08-30,34.52
2011-08-31,34.84
2011-09-01,34.540001000000004
2011-09-02,33.919998
2011-09-06,33.459998999999996
2011-09-07,34.330002
2011-09-08,34.200001
2011-09-09,33.439999
2011-09-12,33.259997999999996
2011-09-13,33.66
2011-09-14,34.740002000000004
2011-09-15,34.790001000000004
2011-09-16,34.779999
2011-09-19,34.360001000000004
2011-09-20,34.869999
2011-09-21,35.0
2011-09-22,33.93
2011-09-23,33.130001
2011-09-26,33.619999
2011-09-27,34.490002000000004
2011-09-28,34.169998
2011-09-29,34.490002000000004
2011-09-30,34.77
2011-10-03,33.060001
2011-10-04,34.639998999999996
2011-10-05,34.25
2011-10-06,34.310001
2011-10-07,34.619999
2011-10-10,34.950001
2011-10-11,35.0
2011-10-12,35.080002
2011-10-13,34.73
2011-10-14,34.900002
2011-10-17,33.900002
2011-10-18,33.900002
2011-10-19,34.029999
2011-10-20,34.43
2011-10-21,34.580002
2011-10-24,34.77
2011-10-25,33.970001
2011-10-26,34.139998999999996
2011-10-27,34.77
2011-10-28,34.959998999999996
2011-10-31,35.150002
2011-11-01,33.720001
2011-11-02,35.799999
2011-11-03,37.419998
2011-11-04,37.970001
2011-11-07,37.880001
2011-11-08,37.799999
2011-11-09,37.459998999999996
2011-11-10,37.720001
2011-11-11,37.779999
2011-11-14,37.240002000000004
2011-11-15,37.709998999999996
2011-11-16,37.060001
2011-11-17,36.450001
2011-11-18,36.189999
2011-11-21,36.540001000000004
2011-11-22,36.889998999999996
2011-11-23,36.799999
2011-11-25,37.150002
2011-11-28,37.279999
2011-11-29,37.360001000000004
2011-11-30,39.279999
2011-12-01,38.75
2011-12-02,39.299999
2011-12-05,38.740002000000004
2011-12-06,38.060001
2011-12-07,38.57
2011-12-08,38.0
2011-12-09,38.91
2011-12-12,38.57
2011-12-13,38.540001000000004
2011-12-14,38.27
2011-12-15,38.48
2011-12-16,39.400002
2011-12-19,39.07
2011-12-20,39.830002
2011-12-21,39.5
2011-12-22,39.18
2011-12-23,39.630001
2011-12-27,39.950001
2011-12-28,39.869999
2011-12-29,40.009997999999996
2011-12-30,40.130001
2012-01-03,39.360001000000004
2012-01-04,38.98
2012-01-05,39.130001
2012-01-06,39.369999
2012-01-09,39.380001
2012-01-10,39.77
2012-01-11,40.23
2012-01-12,39.799999
2012-01-13,40.0
2012-01-17,39.290001000000004
2012-01-18,39.970001
2012-01-19,40.48
2012-01-20,40.009997999999996
2012-01-23,39.959998999999996
2012-01-24,39.98
2012-01-25,40.299999
2012-01-26,40.09
2012-01-27,40.259997999999996
2012-01-30,40.259997999999996
2012-01-31,40.060001
2012-02-01,39.919998
2012-02-02,39.470001
2012-02-03,40.610001000000004
2012-02-06,41.099998
2012-02-07,40.919998
2012-02-08,40.810001
2012-02-09,40.68
2012-02-10,40.439999
2012-02-13,40.470001
2012-02-14,40.650002
2012-02-15,41.299999
2012-02-16,41.540001000000004
2012-02-17,41.279999
2012-02-21,40.970001
2012-02-22,41.23
2012-02-23,41.75
2012-02-24,42.0
2012-02-27,42.139998999999996
2012-02-28,42.18
2012-02-29,43.5
2012-03-01,43.200001
2012-03-02,42.650002
2012-03-05,43.57
2012-03-06,43.799999
2012-03-07,44.16
2012-03-08,44.150002
2012-03-09,45.099998
2012-03-12,44.740002000000004
2012-03-13,45.389998999999996
2012-03-14,44.650002
2012-03-15,44.990002000000004
2012-03-16,44.73
2012-03-19,45.220001
2012-03-20,45.439999
2012-03-21,45.799999
2012-03-22,46.09
2012-03-23,46.0
2012-03-26,47.330002
2012-03-27,46.889998999999996
2012-03-28,46.77
2012-03-29,46.939999
2012-03-30,46.970001
2012-04-02,46.82
2012-04-03,47.34
2012-04-04,47.189999
2012-04-05,47.130001
2012-04-09,46.830002
2012-04-10,46.34
2012-04-11,47.91
2012-04-12,47.470001
2012-04-13,47.23
2012-04-16,47.040001000000004
2012-04-17,47.689999
2012-04-18,48.0
2012-04-19,47.619999
2012-04-20,47.970001
2012-04-23,48.139998999999996
2012-04-24,47.77
2012-04-25,48.470001
2012-04-26,49.23
2012-04-27,49.43
2012-04-30,48.950001
2012-05-01,48.169998
2012-05-02,49.18
2012-05-03,48.84
2012-05-04,49.029999
2012-05-07,48.810001
2012-05-08,48.990002000000004
2012-05-09,48.189999
2012-05-10,48.52
2012-05-11,48.939999
2012-05-14,48.689999
2012-05-15,48.889998999999996
2012-05-16,48.98
2012-05-17,47.939999
2012-05-18,47.32
2012-05-21,47.580002
2012-05-22,47.970001
2012-05-23,47.959998999999996
2012-05-24,47.98
2012-05-25,47.959998999999996
2012-05-29,48.09
2012-05-30,47.889998999999996
2012-05-31,47.900002
2012-06-01,46.75
2012-06-04,46.549999
2012-06-05,46.369999
2012-06-06,47.299999
2012-06-07,47.09
2012-06-08,47.59
2012-06-11,47.599998
2012-06-12,47.43
2012-06-13,47.700001
2012-06-14,48.080002
2012-06-15,48.549999
2012-06-18,48.849998
2012-06-19,49.040001000000004
2012-06-20,48.43
2012-06-21,48.450001
2012-06-22,48.080002
2012-06-25,47.400002
2012-06-26,47.580002
2012-06-27,48.369999
2012-06-28,47.919998
2012-06-29,49.259997999999996
2012-07-02,50.150002
2012-07-03,50.07
2012-07-05,49.880001
2012-07-06,49.689999
2012-07-09,49.759997999999996
2012-07-10,49.830002
2012-07-11,49.779999
2012-07-12,49.830002
2012-07-13,50.650002
2012-07-16,50.009997999999996
2012-07-17,50.939999
2012-07-18,50.740002000000004
2012-07-19,50.439999
2012-07-20,49.549999
2012-07-23,49.41
2012-07-24,48.950001
2012-07-25,48.93
2012-07-26,49.919998
2012-07-27,50.860001000000004
2012-07-30,50.450001
2012-07-31,50.25
2012-08-01,47.880001
2012-08-02,47.790001000000004
2012-08-03,47.380001
2012-08-06,46.389998999999996
2012-08-07,47.130001
2012-08-08,48.959998999999996
2012-08-09,48.740002000000004
2012-08-10,48.619999
2012-08-13,48.73
2012-08-14,49.02
2012-08-15,48.830002
2012-08-16,48.709998999999996
2012-08-17,49.119999
2012-08-20,48.880001
2012-08-21,48.689999
2012-08-22,48.32
2012-08-23,48.349998
2012-08-24,48.580002
2012-08-27,48.290001000000004
2012-08-28,47.93
2012-08-29,48.240002000000004
2012-08-30,48.009997999999996
2012-08-31,48.52
2012-09-04,48.299999
2012-09-05,47.639998999999996
2012-09-06,49.130001
2012-09-07,48.900002
2012-09-10,48.080002
2012-09-11,47.98
2012-09-12,48.150002
2012-09-13,48.080002
2012-09-14,47.68
2012-09-17,47.959998999999996
2012-09-18,47.91
2012-09-19,47.59
2012-09-20,47.299999
2012-09-21,47.189999
2012-09-24,47.259997999999996
2012-09-25,46.810001
2012-09-26,47.240002000000004
2012-09-27,47.810001
2012-09-28,47.610001000000004
2012-10-01,47.400002
2012-10-02,47.02
2012-10-03,47.630001
2012-10-04,47.880001
2012-10-05,48.16
2012-10-08,48.34
2012-10-09,47.720001
2012-10-10,47.34
2012-10-11,46.93
2012-10-12,47.029999
2012-10-15,46.990002000000004
2012-10-16,47.380001
2012-10-17,47.419998
2012-10-18,46.959998999999996
2012-10-19,46.5
2012-10-22,45.950001
2012-10-23,46.299999
2012-10-24,46.5
2012-10-25,46.290001000000004
2012-10-26,46.669998
2012-10-31,51.119999
2012-11-01,51.349998
2012-11-02,49.59
2012-11-05,49.779999
2012-11-06,50.41
2012-11-07,49.540001000000004
2012-11-08,49.330002
2012-11-09,49.07
2012-11-12,49.110001000000004
2012-11-13,49.040001000000004
2012-11-14,48.490002000000004
2012-11-15,47.970001
2012-11-16,48.09
2012-11-19,48.029999
2012-11-20,47.779999
2012-11-21,48.360001000000004
2012-11-23,48.09
2012-11-26,48.52
2012-11-27,48.349998
2012-11-28,48.91
2012-11-29,49.529999
2012-11-30,49.84
2012-12-03,49.669998
2012-12-04,48.599998
2012-12-05,49.0
2012-12-06,49.07
2012-12-07,49.509997999999996
2012-12-10,49.450001
2012-12-11,49.740002000000004
2012-12-12,49.779999
2012-12-13,49.209998999999996
2012-12-14,48.84
2012-12-17,50.290001000000004
2012-12-18,50.23
2012-12-19,51.110001000000004
2012-12-20,51.130001
2012-12-21,50.959998999999996
2012-12-24,50.700001
2012-12-26,50.110001000000004
2012-12-27,50.110001000000004
2012-12-28,50.110001000000004
2012-12-31,50.970001
2013-01-02,52.98
2013-01-03,53.59
2013-01-04,53.5
2013-01-07,53.259997999999996
2013-01-08,53.900002
2013-01-09,53.950001
2013-01-10,53.869999
2013-01-11,53.900002
2013-01-14,54.419998
2013-01-15,55.029999
2013-01-16,53.889998999999996
2013-01-17,53.84
2013-01-18,54.580002
2013-01-22,54.540001000000004
2013-01-23,54.52
2013-01-24,55.18
2013-01-25,54.990002000000004
2013-01-28,54.970001
2013-01-29,55.310001
2013-01-30,55.299999
2013-01-31,55.16
2013-02-01,55.709998999999996
2013-02-04,54.810001
2013-02-05,55.099998
2013-02-06,54.5
2013-02-07,54.290001000000004
2013-02-08,54.900002
2013-02-11,54.619999
2013-02-12,54.23
2013-02-13,54.57
2013-02-14,54.27
2013-02-15,54.880001
2013-02-19,55.0
2013-02-20,54.310001
2013-02-21,53.73
2013-02-22,54.439999
2013-02-25,53.700001
2013-02-26,53.900002
2013-02-27,58.049999
2013-02-28,58.470001
2013-03-01,59.0
2013-03-04,59.369999
2013-03-05,59.32
2013-03-06,59.34
2013-03-07,59.369999
2013-03-08,59.709998999999996
2013-03-11,59.84
2013-03-12,58.700001
2013-03-13,59.189999
2013-03-14,59.560001
2013-03-15,60.049999
2013-03-18,59.73
2013-03-19,59.830002
2013-03-20,60.07
2013-03-21,60.02
2013-03-22,61.23
2013-03-25,61.099998
2013-03-26,61.380001
2013-03-27,61.549999
2013-03-28,61.619999
2013-04-01,61.139998999999996
2013-04-02,61.080002
2013-04-03,60.470001
2013-04-04,59.98
2013-04-05,58.900002
2013-04-08,59.93
2013-04-09,59.779999
2013-04-10,61.23
2013-04-11,61.029999
2013-04-12,61.150002
2013-04-15,59.93
2013-04-16,59.75
2013-04-17,59.669998
2013-04-18,59.139998999999996
2013-04-19,59.029999
2013-04-22,59.18
2013-04-23,59.869999
2013-04-24,59.630001
2013-04-25,60.110001000000004
2013-04-26,59.82
2013-04-29,60.490002000000004
2013-04-30,61.290001000000004
2013-05-01,60.619999
2013-05-02,60.650002
2013-05-03,60.580002
2013-05-06,60.459998999999996
2013-05-07,60.849998
2013-05-08,61.02
2013-05-09,60.810001
2013-05-10,60.59
2013-05-13,60.400002
2013-05-14,60.700001
2013-05-15,60.799999
2013-05-16,60.400002
2013-05-17,60.720001
2013-05-20,60.330002
2013-05-21,60.41
2013-05-22,59.900002
2013-05-23,59.990002000000004
2013-05-24,59.34
2013-05-28,59.5
2013-05-29,59.299999
2013-05-30,59.18
2013-05-31,58.82
2013-06-03,59.41
2013-06-04,58.849998
2013-06-05,57.75
2013-06-06,58.599998
2013-06-07,59.18
2013-06-10,59.259997999999996
2013-06-11,59.369999
2013-06-12,58.650002
2013-06-13,58.75
2013-06-14,58.810001
2013-06-17,59.66
2013-06-18,60.110001000000004
2013-06-19,59.290001000000004
2013-06-20,57.700001
2013-06-21,57.779999
2013-06-24,58.119999
2013-06-25,58.099998
2013-06-26,58.0
2013-06-27,58.650002
2013-06-28,59.700001
2013-07-01,60.709998999999996
2013-07-02,60.470001
2013-07-03,60.91
2013-07-05,61.23
2013-07-08,61.549999
2013-07-09,61.5
2013-07-10,61.669998
2013-07-11,62.639998999999996
2013-07-12,63.240002000000004
2013-07-15,62.880001
2013-07-16,62.099998
2013-07-17,61.75
2013-07-18,61.75
2013-07-19,61.869999
2013-07-22,62.040001000000004
2013-07-23,61.68
2013-07-24,61.57
2013-07-25,61.700001
2013-07-26,61.470001
2013-07-29,61.23
2013-07-30,60.860001000000004
2013-07-31,64.360001
2013-08-01,64.459999
2013-08-02,64.25
2013-08-05,63.919998
2013-08-06,63.549999
2013-08-07,63.360001000000004
2013-08-08,63.290001000000004
2013-08-09,63.25
2013-08-12,62.939999
2013-08-13,63.049999
2013-08-14,62.310001
2013-08-15,61.66
2013-08-16,61.52
2013-08-19,61.389998999999996
2013-08-20,61.689999
2013-08-21,61.740002000000004
2013-08-22,62.029999
2013-08-23,62.75
2013-08-26,62.669998
2013-08-27,62.27
2013-08-28,62.130001
2013-08-29,62.310001
2013-08-30,62.18
2013-09-03,62.84
2013-09-04,63.259997999999996
2013-09-05,63.080002
2013-09-06,63.139998999999996
2013-09-09,63.639998999999996
2013-09-10,64.660004
2013-09-11,65.050003
2013-09-12,65.16999799999999
2013-09-13,65.32
2013-09-16,66.089996
2013-09-17,66.019997
2013-09-18,66.529999
2013-09-19,66.389999
2013-09-20,65.800003
2013-09-23,65.370003
2013-09-24,65.519997
2013-09-25,65.07
2013-09-26,65.25
2013-09-27,65.339996
2013-09-30,64.959999
2013-10-01,65.160004
2013-10-02,64.370003
2013-10-03,63.970001
2013-10-04,65.019997
2013-10-07,64.660004
2013-10-08,64.940002
2013-10-09,65.139999
2013-10-10,66.449997
2013-10-11,67.07
2013-10-14,67.260002
2013-10-15,66.970001
2013-10-16,67.769997
2013-10-17,68.709999
2013-10-18,68.690002
2013-10-21,68.379997
2013-10-22,68.349998
2013-10-23,68.529999
2013-10-24,68.019997
2013-10-25,68.389999
2013-10-28,67.940002
2013-10-29,68.739998
2013-10-30,68.150002
2013-10-31,68.519997
2013-11-01,67.980003
2013-11-04,68.33000200000001
2013-11-05,67.800003
2013-11-06,62.0
2013-11-07,61.27
2013-11-08,62.470001
2013-11-11,62.310001
2013-11-12,62.849998
2013-11-13,63.419998
2013-11-14,63.669998
2013-11-15,64.370003
2013-11-18,63.330002
2013-11-19,63.189999
2013-11-20,62.630001
2013-11-21,63.27
2013-11-22,63.91
2013-11-25,64.529999
2013-11-26,64.889999
2013-11-27,65.449997
2013-11-29,65.110001
2013-12-02,65.400002
2013-12-03,65.129997
2013-12-04,65.260002
2013-12-05,65.099998
2013-12-06,67.33000200000001
2013-12-09,66.519997
2013-12-10,66.230003
2013-12-11,64.599998
2013-12-12,64.190002
2013-12-13,64.629997
2013-12-16,65.220001
2013-12-17,65.220001
2013-12-18,65.75
2013-12-19,65.849998
2013-12-20,66.559998
2013-12-23,66.029999
2013-12-24,65.970001
2013-12-26,65.980003
2013-12-27,66.050003
2013-12-30,65.809998
2013-12-31,65.720001
2014-01-02,65.120003
2014-01-03,65.129997
2014-01-06,63.650002
2014-01-07,63.610001000000004
2014-01-08,63.360001000000004
2014-01-09,63.139998999999996
2014-01-10,62.93
2014-01-13,62.450001
2014-01-14,63.0
2014-01-15,63.43
2014-01-16,64.120003
2014-01-17,63.450001
2014-01-21,64.019997
2014-01-22,63.970001
2014-01-23,64.160004
2014-01-24,63.57
2014-01-27,63.310001
2014-01-28,63.860001000000004
2014-01-29,63.68
2014-01-30,64.550003
2014-01-31,63.860001000000004
2014-02-03,62.779999
2014-02-04,62.740002000000004
2014-02-05,62.279999
2014-02-06,62.330002
2014-02-07,62.400002
2014-02-10,62.299999
2014-02-11,62.779999
2014-02-12,63.279999
2014-02-13,65.889999
2014-02-14,65.650002
2014-02-18,65.209999
2014-02-19,65.489998
2014-02-20,66.050003
2014-02-21,65.529999
2014-02-24,65.379997
2014-02-25,65.199997
2014-02-26,63.779999
2014-02-27,63.790001000000004
2014-02-28,63.720001
2014-03-03,63.41
2014-03-04,63.470001
2014-03-05,62.099998
2014-03-06,62.580002
2014-03-07,62.240002000000004
2014-03-10,63.849998
2014-03-11,63.73
2014-03-12,63.290001000000004
2014-03-13,62.360001000000004
2014-03-14,62.369999
2014-03-17,62.880001
2014-03-18,62.939999
2014-03-19,62.830002
2014-03-20,62.470001
2014-03-21,62.48
2014-03-24,61.619999
2014-03-25,61.220001
2014-03-26,60.77
2014-03-27,60.5
2014-03-28,59.869999
2014-03-31,59.959998999999996
2014-04-01,59.740002000000004
2014-04-02,60.610001000000004
2014-04-03,60.75
2014-04-04,59.57
2014-04-07,58.34
2014-04-08,58.900002
2014-04-09,59.0
2014-04-10,58.080002
2014-04-11,56.549999
2014-04-14,57.779999
2014-04-15,57.119999
2014-04-16,57.970001
2014-04-17,57.599998
2014-04-21,57.59
2014-04-22,58.0
2014-04-23,58.0
2014-04-24,58.34
2014-04-25,57.810001
