2010-01-05,19.0
2010-01-06,19.15
2010-01-07,19.030001000000002
2010-01-08,19.17
2010-01-11,19.290001
2010-01-12,19.0
2010-01-13,18.42
2010-01-14,18.43
2010-01-15,18.24
2010-01-19,17.809998999999998
2010-01-20,17.959999
2010-01-21,17.99
2010-01-22,17.559998999999998
2010-01-25,17.65
2010-01-26,17.76
2010-01-27,17.41
2010-01-28,17.719998999999998
2010-01-29,17.379998999999998
2010-02-01,17.5
2010-02-02,17.700001
2010-02-03,17.620001000000002
2010-02-04,17.219998999999998
2010-02-05,17.200001
2010-02-08,17.01
2010-02-09,16.99
2010-02-10,16.799999
2010-02-11,17.129998999999998
2010-02-12,17.360001
2010-02-16,17.48
2010-02-17,17.41
2010-02-18,17.450001
2010-02-19,17.530001000000002
2010-02-22,17.35
2010-02-23,17.379998999999998
2010-02-24,17.74
2010-02-25,18.09
2010-02-26,18.15
2010-03-01,18.299999
2010-03-02,18.719998999999998
2010-03-03,18.91
2010-03-04,19.059998999999998
2010-03-05,19.360001
2010-03-08,19.309998999999998
2010-03-09,19.35
2010-03-10,19.74
2010-03-11,19.860001
2010-03-12,19.65
2010-03-15,19.42
2010-03-16,19.5
2010-03-17,19.889999
2010-03-18,19.98
2010-03-19,20.110001
2010-03-22,19.940001000000002
2010-03-23,20.219998999999998
2010-03-24,19.620001000000002
2010-03-25,19.65
2010-03-26,19.91
2010-03-29,20.219998999999998
2010-03-30,20.379998999999998
2010-03-31,20.559998999999998
2010-04-01,20.5
2010-04-05,20.26
2010-04-06,20.68
2010-04-07,20.48
2010-04-08,20.1
2010-04-09,20.01
2010-04-12,20.02
2010-04-13,20.15
2010-04-14,21.549999
2010-04-15,21.959999
2010-04-16,21.879998999999998
2010-04-19,21.9
2010-04-20,22.370001000000002
2010-04-21,21.84
2010-04-22,21.530001000000002
2010-04-23,21.49
2010-04-26,21.790001
2010-04-27,21.0
2010-04-28,21.01
2010-04-29,21.4
2010-04-30,20.51
2010-05-03,21.120001000000002
2010-05-04,20.049999
2010-05-05,19.59
2010-05-06,19.200001
2010-05-07,19.290001
2010-05-10,20.74
2010-05-11,20.66
2010-05-12,20.719998999999998
2010-05-13,20.459999
2010-05-14,20.23
2010-05-17,20.52
2010-05-18,20.08
2010-05-19,20.02
2010-05-20,20.1
2010-05-21,19.809998999999998
2010-05-24,19.389999
2010-05-25,19.23
2010-05-26,20.02
2010-05-27,21.34
2010-05-28,20.65
2010-06-01,20.389999
2010-06-02,21.110001
2010-06-03,21.66
2010-06-04,20.809998999999998
2010-06-07,20.77
2010-06-08,21.09
2010-06-09,21.07
2010-06-10,21.799999
2010-06-11,21.93
2010-06-14,21.51
2010-06-15,22.25
2010-06-16,22.879998999999998
2010-06-17,23.35
2010-06-18,23.040001
2010-06-21,22.99
2010-06-22,22.26
2010-06-23,22.540001
2010-06-24,21.24
2010-06-25,21.469998999999998
2010-06-28,21.75
2010-06-29,20.969998999999998
2010-06-30,21.059998999999998
2010-07-01,21.41
2010-07-02,21.57
2010-07-06,20.870001000000002
2010-07-07,21.67
2010-07-08,21.790001
2010-07-09,22.01
2010-07-12,22.1
2010-07-13,22.48
2010-07-14,22.290001
2010-07-15,22.91
2010-07-16,21.99
2010-07-19,22.27
2010-07-20,22.0
2010-07-21,21.77
2010-07-22,22.85
2010-07-23,22.879998999999998
2010-07-26,22.799999
2010-07-27,22.42
2010-07-28,21.799999
2010-07-29,21.77
2010-07-30,21.76
2010-08-02,21.83
2010-08-03,21.6
2010-08-04,22.34
2010-08-05,22.74
2010-08-06,22.59
2010-08-09,22.9
2010-08-10,22.299999
2010-08-11,20.23
2010-08-12,20.41
2010-08-13,19.99
2010-08-16,20.27
2010-08-17,20.370001000000002
2010-08-18,20.75
2010-08-19,20.51
2010-08-20,20.43
2010-08-23,20.4
2010-08-24,20.24
2010-08-25,20.290001
2010-08-26,20.6
2010-08-27,20.309998999999998
2010-08-30,20.0
2010-08-31,20.15
2010-09-01,21.0
2010-09-02,21.049999
2010-09-03,20.98
2010-09-07,20.58
2010-09-08,20.08
2010-09-09,19.67
2010-09-10,18.65
2010-09-13,18.950001
2010-09-14,19.9
2010-09-15,19.110001
2010-09-16,19.25
2010-09-17,20.040001
2010-09-20,20.629998999999998
2010-09-21,20.77
2010-09-22,20.76
2010-09-23,21.33
2010-09-24,21.58
2010-09-27,21.950001
2010-09-28,22.299999
2010-09-29,22.33
2010-09-30,22.51
2010-10-01,22.629998999999998
2010-10-04,22.309998999999998
2010-10-05,22.450001
2010-10-06,22.280001000000002
2010-10-07,22.879998999999998
2010-10-08,22.200001
2010-10-11,22.34
2010-10-12,22.02
2010-10-13,22.0
2010-10-14,22.42
2010-10-15,22.690001000000002
2010-10-18,22.74
2010-10-19,22.389999
2010-10-20,22.1
2010-10-21,21.950001
2010-10-22,22.48
2010-10-25,22.860001
2010-10-26,23.42
2010-10-27,23.700001
2010-10-28,23.43
2010-10-29,24.68
2010-11-01,23.83
2010-11-02,24.08
2010-11-03,24.68
2010-11-04,25.290001
2010-11-05,25.370001000000002
2010-11-08,25.25
2010-11-09,24.83
2010-11-10,24.610001
2010-11-11,24.85
2010-11-12,25.719998999999998
2010-11-15,25.17
2010-11-16,24.9
2010-11-17,24.6
2010-11-18,25.07
2010-11-19,25.27
2010-11-22,26.01
2010-11-23,25.98
2010-11-24,26.299999
2010-11-26,27.01
2010-11-29,26.92
2010-11-30,26.110001
2010-12-01,26.860001
2010-12-02,28.41
2010-12-03,26.549999
2010-12-06,26.85
2010-12-07,24.860001
2010-12-08,25.4
2010-12-09,26.41
2010-12-10,26.4
2010-12-13,26.58
2010-12-14,26.290001
2010-12-15,26.4
2010-12-16,27.639999
2010-12-17,28.17
2010-12-20,27.809998999999998
2010-12-21,27.879998999999998
2010-12-22,28.139999
2010-12-23,28.129998999999998
2010-12-27,28.76
2010-12-28,28.299999
2010-12-29,28.629998999999998
2010-12-30,28.879998999999998
2010-12-31,28.41
2011-01-03,27.799999
2011-01-04,28.0
2011-01-05,27.99
2011-01-06,28.52
2011-01-07,28.280001000000002
2011-01-10,28.9
2011-01-11,29.24
2011-01-12,28.17
2011-01-13,28.35
2011-01-14,29.01
2011-01-18,27.75
2011-01-19,27.76
2011-01-20,27.700001
2011-01-21,27.77
2011-01-24,28.09
2011-01-25,28.02
2011-01-26,28.25
2011-01-27,29.219998999999998
2011-01-28,28.049999
2011-01-31,28.709999
2011-02-01,29.07
2011-02-02,28.799999
2011-02-03,29.41
2011-02-04,31.200001
2011-02-07,30.790001
2011-02-08,31.91
2011-02-09,32.77
2011-02-10,32.48
2011-02-11,33.290001000000004
2011-02-14,34.040001000000004
2011-02-15,33.709998999999996
2011-02-16,34.380001
2011-02-17,33.630001
2011-02-18,33.849998
2011-02-22,32.599998
2011-02-23,31.34
2011-02-24,33.98
2011-02-25,34.360001000000004
2011-02-28,33.990002000000004
2011-03-01,32.07
2011-03-02,32.459998999999996
2011-03-03,33.0
2011-03-04,32.790001000000004
2011-03-07,31.98
2011-03-08,32.389998999999996
2011-03-09,31.0
2011-03-10,31.01
2011-03-11,31.23
2011-03-14,31.0
2011-03-15,31.07
2011-03-16,29.559998999999998
2011-03-17,29.32
2011-03-18,30.32
2011-03-21,30.99
2011-03-22,30.709999
2011-03-23,31.01
2011-03-24,31.07
2011-03-25,30.85
2011-03-28,30.99
2011-03-29,30.969998999999998
2011-03-30,31.49
2011-03-31,31.1
2011-04-01,31.52
2011-04-04,30.6
2011-04-05,31.67
2011-04-06,32.77
2011-04-07,32.470001
2011-04-08,32.57
2011-04-11,32.23
2011-04-12,31.370001000000002
2011-04-13,31.799999
2011-04-14,31.07
2011-04-15,31.74
2011-04-18,31.6
2011-04-19,31.77
2011-04-20,32.560001
2011-04-21,32.599998
2011-04-25,32.240002000000004
2011-04-26,32.349998
2011-04-27,33.389998999999996
2011-04-28,32.889998999999996
2011-04-29,33.459998999999996
2011-05-02,33.150002
2011-05-03,32.16
2011-05-04,32.540001000000004
2011-05-05,33.240002000000004
2011-05-06,34.91
2011-05-09,35.459998999999996
2011-05-10,35.810001
2011-05-11,35.869999
2011-05-12,35.060001
2011-05-13,34.889998999999996
2011-05-16,34.259997999999996
2011-05-17,34.27
2011-05-18,34.630001
2011-05-19,34.810001
2011-05-20,34.389998999999996
2011-05-23,32.029999
2011-05-24,31.709999
2011-05-25,34.5
2011-05-26,34.709998999999996
2011-05-27,35.009997999999996
2011-05-31,33.790001000000004
2011-06-01,33.77
2011-06-02,33.52
2011-06-03,33.889998999999996
2011-06-06,33.330002
2011-06-07,34.049999
2011-06-08,33.41
2011-06-09,34.23
2011-06-10,33.77
2011-06-13,33.470001
2011-06-14,34.220001
2011-06-15,33.560001
2011-06-16,33.369999
2011-06-17,32.5
2011-06-20,32.75
2011-06-21,34.07
2011-06-22,36.0
2011-06-23,35.82
2011-06-24,35.52
2011-06-27,35.450001
2011-06-28,36.950001
2011-06-29,37.709998999999996
2011-06-30,38.0
2011-07-01,38.66
2011-07-05,38.959998999999996
2011-07-06,39.080002
2011-07-07,38.66
2011-07-08,37.959998999999996
2011-07-11,37.389998999999996
2011-07-12,35.41
2011-07-13,35.380001
2011-07-14,35.18
2011-07-15,35.509997999999996
2011-07-18,35.0
2011-07-19,36.200001
2011-07-20,36.07
2011-07-21,36.759997999999996
2011-07-22,37.07
2011-07-25,36.09
2011-07-26,36.66
2011-07-27,33.630001
2011-07-28,34.639998999999996
2011-07-29,33.630001
2011-08-01,33.200001
2011-08-02,32.049999
2011-08-03,32.779999
2011-08-04,30.9
2011-08-05,29.34
2011-08-08,27.190001000000002
2011-08-09,29.629998999999998
2011-08-10,29.25
2011-08-11,30.709999
2011-08-12,31.040001
2011-08-15,31.610001
2011-08-16,30.969998999999998
2011-08-17,30.700001
2011-08-18,28.610001
2011-08-19,28.290001
2011-08-22,27.639999
2011-08-23,29.26
2011-08-24,32.27
2011-08-25,30.879998999999998
2011-08-26,31.52
2011-08-29,32.849998
2011-08-30,33.130001
2011-08-31,33.110001000000004
2011-09-01,31.559998999999998
2011-09-02,31.129998999999998
2011-09-06,31.459999
2011-09-07,32.700001
2011-09-08,33.09
2011-09-09,32.299999
2011-09-12,33.529999
2011-09-13,34.32
2011-09-14,36.560001
2011-09-15,36.740002000000004
2011-09-16,36.490002000000004
2011-09-19,37.349998
2011-09-20,36.32
2011-09-21,35.98
2011-09-22,33.98
2011-09-23,34.799999
2011-09-26,34.099998
2011-09-27,34.490002000000004
2011-09-28,33.009997999999996
2011-09-29,33.169998
2011-09-30,32.77
2011-10-03,31.889999
2011-10-04,32.34
2011-10-05,32.610001000000004
2011-10-06,32.950001
2011-10-07,32.880001
2011-10-10,33.66
2011-10-11,33.330002
2011-10-12,33.650002
2011-10-13,34.060001
2011-10-14,35.700001
2011-10-17,35.060001
2011-10-18,35.84
2011-10-19,34.630001
2011-10-20,33.98
2011-10-21,33.84
2011-10-24,35.349998
2011-10-25,34.439999
2011-10-26,33.77
2011-10-27,33.759997999999996
2011-10-28,33.59
2011-10-31,33.77
2011-11-01,33.0
2011-11-02,32.599998
2011-11-03,34.330002
2011-11-04,34.380001
2011-11-07,34.580002
2011-11-08,34.73
2011-11-09,33.23
2011-11-10,33.110001000000004
2011-11-11,34.290001000000004
2011-11-14,33.09
2011-11-15,32.990002000000004
2011-11-16,32.099998
2011-11-17,31.200001
2011-11-18,29.860001
2011-11-21,29.450001
2011-11-22,29.41
2011-11-23,28.969998999999998
2011-11-25,28.440001000000002
2011-11-28,28.58
2011-11-29,28.870001000000002
2011-11-30,29.92
2011-12-01,29.91
2011-12-02,31.16
2011-12-05,31.040001
2011-12-06,30.809998999999998
2011-12-07,31.219998999999998
2011-12-08,30.68
2011-12-09,30.610001
2011-12-12,29.459999
2011-12-13,29.24
2011-12-14,28.709999
2011-12-15,28.639999
2011-12-16,28.799999
2011-12-19,27.549999
2011-12-20,28.83
2011-12-21,27.91
2011-12-22,29.02
2011-12-23,29.389999
2011-12-27,29.34
2011-12-28,28.74
2011-12-29,29.120001000000002
2011-12-30,28.860001
2012-01-03,28.950001
2012-01-04,28.450001
2012-01-05,28.49
2012-01-06,28.309998999999998
2012-01-09,30.219998999999998
2012-01-10,30.65
2012-01-11,31.200001
2012-01-12,31.68
2012-01-13,31.57
2012-01-17,31.65
2012-01-18,33.939999
2012-01-19,33.619999
2012-01-20,33.810001
2012-01-23,33.66
2012-01-24,33.869999
2012-01-25,33.950001
2012-01-26,34.080002
2012-01-27,33.98
2012-01-30,33.73
2012-01-31,33.939999
2012-02-01,34.619999
2012-02-02,35.0
2012-02-03,35.130001
2012-02-06,34.299999
2012-02-07,34.580002
2012-02-08,34.880001
2012-02-09,35.130001
2012-02-10,34.490002000000004
2012-02-13,34.810001
2012-02-14,34.509997999999996
2012-02-15,34.98
2012-02-16,35.860001000000004
2012-02-17,35.240002000000004
2012-02-21,35.470001
2012-02-22,35.900002
2012-02-23,37.189999
2012-02-24,36.32
2012-02-27,36.98
2012-02-28,37.009997999999996
2012-02-29,37.610001000000004
2012-03-01,37.32
2012-03-02,36.599998
2012-03-05,35.450001
2012-03-06,35.310001
2012-03-07,35.75
2012-03-08,36.419998
2012-03-09,36.77
2012-03-12,36.599998
2012-03-13,37.630001
2012-03-14,37.110001000000004
2012-03-15,37.759997999999996
2012-03-16,37.900002
2012-03-19,38.060001
2012-03-20,38.029999
2012-03-21,38.360001000000004
2012-03-22,37.950001
2012-03-23,38.099998
2012-03-26,38.84
2012-03-27,38.779999
2012-03-28,37.970001
2012-03-29,38.34
2012-03-30,38.970001
2012-04-02,38.689999
2012-04-03,38.369999
2012-04-04,37.41
2012-04-05,37.610001000000004
2012-04-09,37.580002
2012-04-10,36.799999
2012-04-11,37.48
2012-04-12,38.150002
2012-04-13,37.279999
2012-04-16,37.049999
2012-04-17,37.740002000000004
2012-04-18,37.48
2012-04-19,35.709998999999996
2012-04-20,34.279999
2012-04-23,33.23
2012-04-24,32.68
2012-04-25,34.98
2012-04-26,35.060001
2012-04-27,34.599998
2012-04-30,34.48
2012-05-01,34.459998999999996
2012-05-02,34.779999
2012-05-03,33.360001000000004
2012-05-04,31.629998999999998
2012-05-07,31.299999
2012-05-08,31.549999
2012-05-09,31.07
2012-05-10,30.879998999999998
2012-05-11,30.940001000000002
2012-05-14,31.129998999999998
2012-05-15,31.049999
2012-05-16,30.77
2012-05-17,30.07
2012-05-18,30.02
2012-05-21,30.91
2012-05-22,31.27
2012-05-23,33.52
2012-05-24,32.509997999999996
2012-05-25,33.150002
2012-05-29,34.450001
2012-05-30,33.060001
2012-05-31,33.099998
2012-06-01,30.98
2012-06-04,30.530001000000002
2012-06-05,31.41
2012-06-06,32.970001
2012-06-07,32.950001
2012-06-08,33.84
2012-06-11,33.240002000000004
2012-06-12,33.919998
2012-06-13,34.040001000000004
2012-06-14,33.310001
2012-06-15,34.07
2012-06-18,34.759997999999996
2012-06-19,34.700001
2012-06-20,35.27
2012-06-21,34.48
2012-06-22,34.799999
2012-06-25,34.209998999999996
2012-06-26,34.389998999999996
2012-06-27,34.900002
2012-06-28,34.310001
2012-06-29,35.900002
2012-07-02,35.490002000000004
2012-07-03,35.740002000000004
2012-07-05,35.580002
2012-07-06,34.48
2012-07-09,33.290001000000004
2012-07-10,33.43
2012-07-11,33.099998
2012-07-12,32.580002
2012-07-13,33.150002
2012-07-16,32.740002000000004
2012-07-17,33.040001000000004
2012-07-18,33.790001000000004
2012-07-19,36.040001000000004
2012-07-20,35.279999
2012-07-23,34.490002000000004
2012-07-24,34.18
2012-07-25,34.209998999999996
2012-07-26,35.439999
2012-07-27,36.130001
2012-07-30,35.970001
2012-07-31,36.900002
2012-08-01,36.689999
2012-08-02,36.540001000000004
2012-08-03,37.110001000000004
2012-08-06,37.07
2012-08-07,37.400002
2012-08-08,37.48
2012-08-09,37.32
2012-08-10,37.150002
2012-08-13,36.27
2012-08-14,36.150002
2012-08-15,36.580002
2012-08-16,36.91
2012-08-17,36.84
2012-08-20,35.959998999999996
2012-08-21,36.380001
2012-08-22,36.490002000000004
2012-08-23,36.02
2012-08-24,36.049999
2012-08-27,35.77
2012-08-28,36.27
2012-08-29,36.599998
2012-08-30,36.02
2012-08-31,36.57
2012-09-04,35.889998999999996
2012-09-05,35.18
2012-09-06,36.610001000000004
2012-09-07,36.200001
2012-09-10,35.0
2012-09-11,34.959998999999996
2012-09-12,35.23
2012-09-13,35.07
2012-09-14,35.060001
2012-09-17,35.279999
2012-09-18,35.16
2012-09-19,35.049999
2012-09-20,33.75
2012-09-21,35.509997999999996
2012-09-24,34.599998
2012-09-25,33.009997999999996
2012-09-26,33.459998999999996
2012-09-27,34.900002
2012-09-28,34.869999
2012-10-01,34.689999
2012-10-02,34.419998
2012-10-03,34.57
2012-10-04,34.419998
2012-10-05,34.439999
2012-10-08,33.880001
2012-10-09,33.59
2012-10-10,32.59
2012-10-11,32.93
2012-10-12,32.98
2012-10-15,33.189999
2012-10-16,34.349998
2012-10-17,34.110001000000004
2012-10-18,34.049999
2012-10-19,33.189999
2012-10-22,33.400002
2012-10-23,33.240002000000004
2012-10-24,32.73
2012-10-25,33.700001
2012-10-26,33.830002
2012-10-31,33.029999
2012-11-01,34.5
2012-11-02,33.970001
2012-11-05,34.32
2012-11-06,35.279999
2012-11-07,33.959998999999996
2012-11-08,33.84
2012-11-09,33.48
2012-11-12,33.610001000000004
2012-11-13,33.279999
2012-11-14,33.029999
2012-11-15,32.25
2012-11-16,31.940001000000002
2012-11-19,32.75
2012-11-20,32.810001
2012-11-21,32.82
2012-11-23,33.549999
2012-11-26,34.040001000000004
2012-11-27,34.119999
2012-11-28,34.560001
2012-11-29,35.099998
2012-11-30,35.099998
2012-12-03,34.810001
2012-12-04,34.919998
2012-12-05,34.529999
2012-12-06,35.119999
2012-12-07,34.25
2012-12-10,34.450001
2012-12-11,34.560001
2012-12-12,34.57
2012-12-13,33.700001
2012-12-14,31.139999
2012-12-17,31.99
2012-12-18,32.27
2012-12-19,31.99
2012-12-20,31.9
2012-12-21,31.360001
2012-12-24,31.15
2012-12-26,30.879998999999998
2012-12-27,31.370001000000002
2012-12-28,31.15
2012-12-31,31.65
2013-01-02,32.540001000000004
2013-01-03,32.709998999999996
2013-01-04,32.5
2013-01-07,32.32
2013-01-08,32.099998
2013-01-09,32.810001
2013-01-10,33.52
2013-01-11,34.34
2013-01-14,34.57
2013-01-15,33.869999
2013-01-16,34.560001
2013-01-17,34.810001
2013-01-18,34.439999
2013-01-22,34.439999
2013-01-23,34.419998
2013-01-24,33.93
2013-01-25,34.16
2013-01-28,34.48
2013-01-29,34.57
2013-01-30,35.049999
2013-01-31,35.77
2013-02-01,36.259997999999996
2013-02-04,35.18
2013-02-05,35.41
2013-02-06,35.639998999999996
2013-02-07,34.959998999999996
2013-02-08,35.32
2013-02-11,35.400002
2013-02-12,35.139998999999996
2013-02-13,35.169998
2013-02-14,35.639998999999996
2013-02-15,35.139998999999996
2013-02-19,35.540001000000004
2013-02-20,34.669998
2013-02-21,33.669998
2013-02-22,34.09
2013-02-25,32.950001
2013-02-26,33.130001
2013-02-27,33.689999
2013-02-28,34.220001
2013-03-01,33.700001
2013-03-04,33.540001000000004
2013-03-05,34.330002
2013-03-06,34.709998999999996
2013-03-07,34.970001
2013-03-08,35.27
2013-03-11,35.259997999999996
2013-03-12,35.450001
2013-03-13,35.990002000000004
2013-03-14,36.66
2013-03-15,36.0
2013-03-18,35.259997999999996
2013-03-19,35.299999
2013-03-20,35.93
2013-03-21,35.560001
2013-03-22,35.799999
2013-03-25,35.52
2013-03-26,35.790001000000004
2013-03-27,35.639998999999996
2013-03-28,35.919998
2013-04-01,35.34
2013-04-02,34.880001
2013-04-03,34.310001
2013-04-04,34.599998
2013-04-05,34.330002
2013-04-08,34.66
2013-04-09,34.779999
2013-04-10,35.380001
2013-04-11,35.630001
2013-04-12,34.91
2013-04-15,33.779999
2013-04-16,34.580002
2013-04-17,32.400002
2013-04-18,31.370001000000002
2013-04-19,31.26
2013-04-22,31.58
2013-04-23,32.369999
2013-04-24,32.619999
2013-04-25,32.630001
2013-04-26,32.110001000000004
2013-04-29,32.529999
2013-04-30,31.959999
2013-05-01,31.32
2013-05-02,32.09
2013-05-03,31.879998999999998
2013-05-06,32.799999
2013-05-07,32.540001000000004
2013-05-08,33.5
2013-05-09,33.869999
2013-05-10,34.060001
2013-05-13,33.619999
2013-05-14,33.700001
2013-05-15,34.18
2013-05-16,34.209998999999996
2013-05-17,34.43
2013-05-20,34.439999
2013-05-21,35.09
2013-05-22,34.560001
2013-05-23,33.970001
2013-05-24,34.099998
2013-05-28,34.439999
2013-05-29,34.43
2013-05-30,37.82
2013-05-31,37.73
2013-06-03,37.299999
2013-06-04,37.799999
2013-06-05,37.0
2013-06-06,36.75
2013-06-07,37.290001000000004
2013-06-10,36.830002
2013-06-11,36.290001000000004
2013-06-12,35.98
2013-06-13,37.110001000000004
2013-06-14,37.59
2013-06-17,38.09
2013-06-18,38.75
2013-06-19,38.07
2013-06-20,37.060001
2013-06-21,37.380001
2013-06-24,36.689999
2013-06-25,37.099998
2013-06-26,37.25
2013-06-27,37.32
2013-06-28,37.380001
2013-07-01,37.610001000000004
2013-07-02,38.48
2013-07-03,38.59
2013-07-05,38.810001
2013-07-08,37.27
2013-07-09,37.580002
2013-07-10,38.330002
2013-07-11,38.59
2013-07-12,38.950001
2013-07-15,38.009997999999996
2013-07-16,38.869999
2013-07-17,38.919998
2013-07-18,37.599998
2013-07-19,37.849998
2013-07-22,37.790001000000004
2013-07-23,37.610001000000004
2013-07-24,36.889998999999996
2013-07-25,36.900002
2013-07-26,36.779999
2013-07-29,36.59
2013-07-30,36.849998
2013-07-31,36.68
2013-08-01,37.400002
2013-08-02,37.490002000000004
2013-08-05,37.02
2013-08-06,36.860001000000004
2013-08-07,37.290001000000004
2013-08-08,37.32
2013-08-09,36.830002
2013-08-12,37.700001
2013-08-13,38.02
2013-08-14,37.220001
2013-08-15,36.02
2013-08-16,36.25
2013-08-19,36.25
2013-08-20,36.790001000000004
2013-08-21,36.59
2013-08-22,36.610001000000004
2013-08-23,36.740002000000004
2013-08-26,37.48
2013-08-27,36.549999
2013-08-28,38.279999
2013-08-29,38.950001
2013-08-30,38.509997999999996
2013-09-03,38.349998
2013-09-04,38.98
2013-09-05,38.790001000000004
2013-09-06,38.560001
2013-09-09,38.77
2013-09-10,39.66
2013-09-11,39.25
2013-09-12,39.029999
2013-09-13,38.990002000000004
2013-09-16,39.279999
2013-09-17,40.119999
2013-09-18,40.669998
2013-09-19,40.75
2013-09-20,41.619999
2013-09-23,41.869999
2013-09-24,42.41
2013-09-25,42.209998999999996
2013-09-26,42.27
2013-09-27,42.700001
2013-09-30,43.080002
2013-10-01,43.419998
2013-10-02,43.41
2013-10-03,43.299999
2013-10-04,43.5
2013-10-07,43.0
2013-10-08,42.599998
2013-10-09,42.200001
2013-10-10,43.509997999999996
2013-10-11,43.290001000000004
2013-10-14,44.23
2013-10-15,43.740002000000004
2013-10-16,44.5
2013-10-17,45.099998
2013-10-18,46.060001
2013-10-21,47.049999
2013-10-22,46.869999
2013-10-23,45.389998999999996
2013-10-24,45.490002000000004
2013-10-25,45.630001
2013-10-28,45.509997999999996
2013-10-29,45.799999
2013-10-30,44.849998
2013-10-31,45.43
2013-11-01,44.720001
2013-11-04,45.040001000000004
2013-11-05,45.029999
2013-11-06,45.369999
2013-11-07,43.66
2013-11-08,44.349998
2013-11-11,44.209998999999996
2013-11-12,45.130001
2013-11-13,45.380001
2013-11-14,42.950001
2013-11-15,44.610001000000004
2013-11-18,43.959998999999996
2013-11-19,42.950001
2013-11-20,42.700001
2013-11-21,43.049999
2013-11-22,43.299999
2013-11-25,43.709998999999996
2013-11-26,44.75
2013-11-27,44.669998
2013-11-29,44.73
2013-12-02,45.0
2013-12-03,44.779999
2013-12-04,44.5
2013-12-05,47.59
2013-12-06,46.959998999999996
2013-12-09,47.369999
2013-12-10,46.599998
2013-12-11,46.110001000000004
2013-12-12,45.75
2013-12-13,45.650002
2013-12-16,50.099998
2013-12-17,53.560001
2013-12-18,53.150002
2013-12-19,51.439999
2013-12-20,51.650002
2013-12-23,52.060001
2013-12-24,52.619999
2013-12-26,52.720001
2013-12-27,52.779999
2013-12-30,52.700001
2013-12-31,52.880001
2014-01-02,52.650002
2014-01-03,52.849998
2014-01-06,52.490002000000004
2014-01-07,52.990002000000004
2014-01-08,53.779999
2014-01-09,53.23
2014-01-10,53.299999
2014-01-13,52.639998999999996
2014-01-14,55.27
2014-01-15,56.970001
2014-01-16,55.43
2014-01-17,56.139998999999996
2014-01-21,56.110001000000004
2014-01-22,57.150002
2014-01-23,56.049999
2014-01-24,54.490002000000004
2014-01-27,54.450001
2014-01-28,54.720001
2014-01-29,54.07
2014-01-30,55.049999
2014-01-31,54.639998999999996
2014-02-03,53.259997999999996
2014-02-04,54.009997999999996
2014-02-05,53.98
2014-02-06,55.200001
2014-02-07,56.57
2014-02-10,56.310001
2014-02-11,58.07
2014-02-12,58.939999
2014-02-13,59.080002
2014-02-14,58.080002
2014-02-18,58.369999
2014-02-19,57.700001
2014-02-20,59.0
2014-02-21,58.549999
2014-02-24,59.57
2014-02-25,59.0
2014-02-26,61.900002
2014-02-27,61.380001
